ID,SKU,Name,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Attribute 4 name","Attribute 4 value(s)","Attribute 4 visible","Attribute 4 global","Attribute 5 name","Attribute 5 value(s)","Attribute 5 visible","Attribute 5 global","Attribute 6 name","Attribute 6 value(s)","Attribute 6 visible","Attribute 6 global","Attribute 7 name","Attribute 7 value(s)","Attribute 7 visible","Attribute 7 global","Attribute 8 name","Attribute 8 value(s)","Attribute 8 visible","Attribute 8 global","Attribute 9 name","Attribute 9 value(s)","Attribute 9 visible","Attribute 9 global","Attribute 10 name","Attribute 10 value(s)","Attribute 10 visible","Attribute 10 global","Attribute 11 name","Attribute 11 value(s)","Attribute 11 visible","Attribute 11 global","Attribute 12 name","Attribute 12 value(s)","Attribute 12 visible","Attribute 12 global","Attribute 13 name","Attribute 13 value(s)","Attribute 13 visible","Attribute 13 global","Attribute 14 name","Attribute 14 value(s)","Attribute 14 visible","Attribute 14 global","Attribute 15 name","Attribute 15 value(s)","Attribute 15 visible","Attribute 15 global","Attribute 16 name","Attribute 16 value(s)","Attribute 16 visible","Attribute 16 global","Attribute 17 name","Attribute 17 value(s)","Attribute 17 visible","Attribute 17 global","Attribute 18 name","Attribute 18 value(s)","Attribute 18 visible","Attribute 18 global","Attribute 19 name","Attribute 19 value(s)","Attribute 19 visible","Attribute 19 global","Attribute 20 name","Attribute 20 value(s)","Attribute 20 visible","Attribute 20 global"
5658,CDM-B59FDF,"Pirastro Evah Pirazzi argenté – Medium",Modèle,"Evah Pirazzi",1,1,Instrument,Violon,1,1,Corde,jeu,1,1,Taille,"3/4, 4/4",1,1,Tension,Medium,1,1,Âme,acier,1,1,Filage,argent,1,1,"Profil sonore",brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,
5690,CDM-14BFFF,"Pirastro Evah Pirazzi Gold",Modèle,"Evah Pirazzi Gold",1,1,Instrument,Alto,1,1,Corde,jeu,1,1,"Profil sonore",chaud,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5692,CDM-6F6A0F,"Pirastro Evah Pirazzi Gold",Modèle,"Evah Pirazzi Gold",1,1,Instrument,Alto,1,1,Corde,jeu,1,1,Filage,tungstène,1,1,"Profil sonore",chaud,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5854,CDM-D41C96,"Pirastro Evah Pirazzi Gold – Boucle – Medium – 4/4",Modèle,"Evah Pirazzi Gold",1,1,Instrument,Violon,1,1,Corde,jeu,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,Boucle,1,1,Filage,argent,1,1,"Profil sonore",chaud,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,
5856,CDM-2103A1,"Pirastro Evah Pirazzi Gold – Boule – Medium – 4/4",Modèle,"Evah Pirazzi Gold",1,1,Instrument,Violon,1,1,Corde,jeu,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,Boule,1,1,Filage,argent,1,1,"Profil sonore",chaud,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,
5908,CDM-047671,"Pirastro Evah Pirazzi Gold – Medium – 4/4",Modèle,"Evah Pirazzi Gold",1,1,Instrument,Violoncelle,1,1,Corde,jeu,1,1,Taille,4/4,1,1,Tension,Medium,1,1,"Profil sonore",chaud,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
5858,CDM-208824,"Pirastro Evah Pirazzi Gold or – Boucle – Medium – 4/4",Modèle,"Evah Pirazzi Gold",1,1,Instrument,Violon,1,1,Corde,jeu,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,Boucle,1,1,Filage,or,1,1,"Profil sonore",chaud,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,
5860,CDM-8FCD77,"Pirastro Evah Pirazzi Gold or – Boule – Medium – 4/4",Modèle,"Evah Pirazzi Gold",1,1,Instrument,Violon,1,1,Corde,jeu,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,Boule,1,1,Filage,or,1,1,"Profil sonore",chaud,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,
5910,CDM-B4CD0E,"Pirastro Evah Pirazzi Heavy – 4/4",Modèle,"Evah Pirazzi Heavy",1,1,Instrument,Violoncelle,1,1,Corde,jeu,1,1,Taille,4/4,1,1,"Profil sonore",brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5862,CDM-3E24FA,"Pirastro Evah Pirazzi or – Boule – Medium – 4/4",Modèle,"Evah Pirazzi",1,1,Instrument,Violon,1,1,Corde,jeu,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,Boule,1,1,Filage,or,1,1,"Profil sonore",brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,
5763,CDM-3D1714,"Pirastro Evah Pirazzi Orchestra – Medium – 3/4",Modèle,"Evah Pirazzi Orchestra",1,1,Instrument,Contrebasse,1,1,Corde,jeu,1,1,Taille,3/4,1,1,Tension,Medium,1,1,"Profil sonore",brillant,1,1,Complexité,équilibré,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
5765,CDM-4EE938,"Pirastro Evah Pirazzi Slap Orchestra synthétique – Medium – 3/4",Modèle,"Evah Pirazzi Slap Orchestra",1,1,Instrument,Contrebasse,1,1,Corde,jeu,1,1,Taille,3/4,1,1,Tension,Medium,1,1,"Profil sonore",brillant,1,1,Complexité,pur,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,jazz,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
5767,CDM-CEF8E9,"Pirastro Evah Pirazzi Slap Orchestra synthétique – Medium – 3/4",Modèle,"Evah Pirazzi Slap Orchestra",1,1,Instrument,Contrebasse,1,1,Corde,jeu,1,1,Taille,3/4,1,1,Tension,Medium,1,1,Âme,boyau,1,1,"Profil sonore",brillant,1,1,Complexité,pur,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,jazz,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,
5769,CDM-8FF25D,"Pirastro Evah Pirazzi Soloist – Medium – 3/4",Modèle,"Evah Pirazzi Soloist",1,1,Instrument,Contrebasse,1,1,Corde,jeu,1,1,Taille,3/4,1,1,Tension,Medium,1,1,"Profil sonore",brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
5771,CDM-150834,"Pirastro Flat Chromesteel Orchestra – Medium – 3/4",Modèle,"Flat-Chromesteel Orchestra",1,1,Instrument,Contrebasse,1,1,Corde,jeu,1,1,Taille,3/4,1,1,Tension,Medium,1,1,"Profil sonore",brillant,1,1,Complexité,pur,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
5773,CDM-790250,"Pirastro Flat Chromesteel Soloist – Medium – 3/4",Modèle,"Flat-Chromesteel Soloist",1,1,Instrument,Contrebasse,1,1,Corde,jeu,1,1,Taille,3/4,1,1,Tension,Medium,1,1,"Profil sonore",brillant,1,1,Complexité,pur,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
5912,CDM-272DFC,"Pirastro Flexocor Deluxe – Medium – 4/4",Modèle,"Flexocor Deluxe",1,1,Instrument,Violoncelle,1,1,Corde,jeu,1,1,Taille,4/4,1,1,Tension,Medium,1,1,"Profil sonore",chaud,1,1,Complexité,complexe,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
5775,CDM-7BBFE8,"Pirastro Flexocor Deluxe Orchestra – Medium – 3/4",Modèle,"Flexocor Deluxe Orchestra",1,1,Instrument,Contrebasse,1,1,Corde,jeu,1,1,Taille,3/4,1,1,Tension,Medium,1,1,"Profil sonore",chaud,1,1,Complexité,complexe,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
5777,CDM-4CCF35,"Pirastro Flexocor Deluxe Soloist – Medium – 3/4",Modèle,"Flexocor Deluxe Soloist",1,1,Instrument,Contrebasse,1,1,Corde,jeu,1,1,Taille,3/4,1,1,Tension,Medium,1,1,"Profil sonore",chaud,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
5503,CDM-0BEFE1,"Pirastro Flexocor Orchestra – Medium",Modèle,"Flexocor Orchestra",1,1,Instrument,Contrebasse,1,1,Corde,jeu,1,1,Taille,"1/2, 1/4, 1/8, 4/4",1,1,Tension,Medium,1,1,"Profil sonore",chaud,1,1,Complexité,équilibré,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
5866,CDM-712395,"Pirastro Flexocor Permanent – Boule – Medium – 4/4",Modèle,"Flexocor Permanent",1,1,Instrument,Violon,1,1,Corde,jeu,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,Boule,1,1,"Profil sonore",brillant,1,1,Complexité,équilibré,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,
5779,CDM-D091CD,"Pirastro Flexocor Soloist – Medium – 4/4",Modèle,"Flexocor Soloist",1,1,Instrument,Contrebasse,1,1,Corde,jeu,1,1,Taille,4/4,1,1,Tension,Medium,1,1,"Profil sonore",chaud,1,1,Complexité,équilibré,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
4942,CDM-DE117D,"Pirastro Flexocor-Permanent Mi – boule – Medium – 4/4",Modèle,Flexocor-Permanent,1,1,Instrument,Violon,1,1,Corde,jeu,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,Boule,1,1,"Profil sonore",brillant,1,1,Complexité,équilibré,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,
5694,CDM-906304,"Pirastro Obligato",Modèle,Obligato,1,1,Instrument,Alto,1,1,Corde,jeu,1,1,"Profil sonore",chaud,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5549,CDM-73657E,"Pirastro Obligato Orchestra – Medium",Modèle,"Obligato Orchestra",1,1,Instrument,Contrebasse,1,1,Corde,jeu,1,1,Taille,"1/2, 1/4, 3/4",1,1,Tension,Medium,1,1,"Profil sonore",chaud,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
5696,CDM-F75C56,"Pirastro Passione – Medium",Modèle,Passione,1,1,Instrument,Alto,1,1,Corde,jeu,1,1,Tension,Medium,1,1,"Profil sonore",chaud,1,1,Complexité,complexe,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,"Temps de rodage",moyen,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5795,CDM-4BA1F5,"Pirastro Passione Soloist – Medium – 3/4",Modèle,Passione,1,1,Instrument,Contrebasse,1,1,Corde,jeu,1,1,Taille,3/4,1,1,Tension,Medium,1,1,"Profil sonore",chaud,1,1,Complexité,complexe,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,"Temps de rodage",moyen,1,1,,,,,,,,,,,,,,,,,,,,,,,,
5797,CDM-920BAA,"Pirastro Permanent Orchestra – Medium – 3/4",Modèle,"Permanent Orchestra",1,1,Instrument,Contrebasse,1,1,Corde,jeu,1,1,Taille,3/4,1,1,Tension,Medium,1,1,"Profil sonore",brillant,1,1,Complexité,équilibré,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
5799,CDM-2CFA0C,"Pirastro Permanent Soloist – Medium – 3/4",Modèle,"Permanent Soloist",1,1,Instrument,Contrebasse,1,1,Corde,jeu,1,1,Taille,3/4,1,1,Tension,Medium,1,1,"Profil sonore",brillant,1,1,Complexité,équilibré,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
5698,CDM-B547B6,"Pirastro Perpetual – Boule – Medium",Modèle,Perpetual,1,1,Instrument,Alto,1,1,Corde,jeu,1,1,Tension,Medium,1,1,Attache,Boule,1,1,"Profil sonore",brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
5914,CDM-0B0BF6,"Pirastro Perpetual – Medium – 4/4",Modèle,Perpetual,1,1,Instrument,Violoncelle,1,1,Corde,jeu,1,1,Taille,4/4,1,1,Tension,Medium,1,1,"Profil sonore",brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
5805,CDM-3B0CBF,"Pirastro Perpetual Soloist – Medium – 3/4",Modèle,"Perpetual Soloist",1,1,Instrument,Contrebasse,1,1,Corde,jeu,1,1,Taille,3/4,1,1,Tension,Medium,1,1,"Profil sonore",brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
5918,CDM-192FB3,"Pirastro Perpetual Soloist – Medium – 4/4",Modèle,"Perpetual Soloist",1,1,Instrument,Violoncelle,1,1,Corde,jeu,1,1,Taille,4/4,1,1,Tension,Medium,1,1,"Profil sonore",brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
5588,CDM-EB9196,"Pirastro Piranito – Medium",Modèle,Piranito,1,1,Instrument,Violoncelle,1,1,Corde,jeu,1,1,Taille,"1/4, 3/4, 4/4",1,1,Tension,Medium,1,1,"Profil sonore",brillant,1,1,Complexité,pur,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,étudiant,1,1,Positionnement,entrée,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
5700,CDM-709DDA,"Pirastro Piranito – Medium",Modèle,Piranito,1,1,Instrument,Alto,1,1,Corde,jeu,1,1,Tension,Medium,1,1,"Profil sonore",brillant,1,1,Complexité,pur,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,étudiant,1,1,Positionnement,entrée,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5500,CDM-BD68C6,"Pirastro Tonica – Medium",Modèle,Tonica,1,1,Instrument,Alto,1,1,Corde,jeu,1,1,Taille,"12""-13"", 14""-15""-16""",1,1,Tension,Medium,1,1,"Profil sonore",équilibré,1,1,Complexité,équilibré,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,étudiant,1,1,Positionnement,entrée,1,1,Durabilité,moyenne,1,1,Stabilité,excellente,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
3778,CDM-FA6D72,"Thomastik – Belcanto Orchestra Do – Medium – 3/4",Modèle,"Belcanto Orchestra",1,1,Instrument,Contrebasse,1,1,Corde,jeu,1,1,Taille,3/4,1,1,Tension,Medium,1,1,"Profil sonore",chaud,1,1,Complexité,équilibré,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
5501,CDM-ADC20B,"Thomastik Alphayue",Modèle,Alphayue,1,1,Instrument,Alto,1,1,Corde,jeu,1,1,Taille,"11"", 12"", 13"", 14"", 15""",1,1,"Profil sonore",équilibré,1,1,Complexité,équilibré,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,étudiant,1,1,Positionnement,entrée,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5589,CDM-12F337,"Thomastik Alphayue – Medium",Modèle,Alphayue,1,1,Instrument,Violoncelle,1,1,Corde,jeu,1,1,Taille,"1/2, 1/4, 1/8, 3/4, 4/4",1,1,Tension,Medium,1,1,"Profil sonore",équilibré,1,1,Complexité,équilibré,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,étudiant,1,1,Positionnement,entrée,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
5920,CDM-F96535,"Thomastik Belcanto Gold – Medium – 4/4",Modèle,"Belcanto Gold",1,1,Instrument,Violoncelle,1,1,Corde,jeu,1,1,Taille,4/4,1,1,Tension,Medium,1,1,"Profil sonore",chaud,1,1,Complexité,équilibré,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,intermédiaire,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
5809,CDM-8FEC5B,"Thomastik Belcanto Orchestra – Medium – 3/4",Modèle,"Belcanto Orchestra",1,1,Instrument,Contrebasse,1,1,Corde,jeu,1,1,Taille,3/4,1,1,Tension,Medium,1,1,"Profil sonore",chaud,1,1,Complexité,équilibré,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
5811,CDM-8B2BB3,"Thomastik Belcanto Soloist – Medium – 3/4",Modèle,"Belcanto Soloist",1,1,Instrument,Contrebasse,1,1,Corde,jeu,1,1,Taille,3/4,1,1,Tension,Medium,1,1,"Profil sonore",chaud,1,1,Complexité,équilibré,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,intermédiaire,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,"Temps de rodage",court,1,1,,,,,,,,,,,,,,,,,,,,,,,,
5590,CDM-EDBC12,"Thomastik Dominant – Medium",Modèle,Dominant,1,1,Instrument,Violoncelle,1,1,Corde,jeu,1,1,Taille,"1/2, 1/4, 1/8, 3/4, 4/4",1,1,Tension,Medium,1,1,"Profil sonore",équilibré,1,1,Complexité,équilibré,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,"Temps de rodage",moyen,1,1,,,,,,,,,,,,,,,,,,,,,,,,
5703,CDM-CB7482,"Thomastik Dominant – Medium",Modèle,Dominant,1,1,Instrument,Alto,1,1,Corde,jeu,1,1,Tension,Medium,1,1,"Profil sonore",équilibré,1,1,Complexité,équilibré,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,"Temps de rodage",moyen,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5704,CDM-2065B3,"Thomastik Dominant – Medium",Modèle,Dominant,1,1,Instrument,Alto,1,1,Corde,jeu,1,1,Tension,Medium,1,1,"Profil sonore",équilibré,1,1,Complexité,équilibré,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,"Temps de rodage",moyen,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5705,CDM-EDB7CD,"Thomastik Dominant – Medium",Modèle,Dominant,1,1,Instrument,Alto,1,1,Corde,jeu,1,1,Tension,Medium,1,1,"Profil sonore",équilibré,1,1,Complexité,équilibré,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,"Temps de rodage",moyen,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5706,CDM-F36AD4,"Thomastik Dominant – Medium",Modèle,Dominant,1,1,Instrument,Alto,1,1,Corde,jeu,1,1,Tension,Medium,1,1,"Profil sonore",équilibré,1,1,Complexité,équilibré,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,"Temps de rodage",moyen,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5707,CDM-EF1B81,"Thomastik Dominant – Medium",Modèle,Dominant,1,1,Instrument,Alto,1,1,Corde,jeu,1,1,Tension,Medium,1,1,"Profil sonore",équilibré,1,1,Complexité,équilibré,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,"Temps de rodage",moyen,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5708,CDM-9CEBFF,"Thomastik Dominant – Medium",Modèle,Dominant,1,1,Instrument,Alto,1,1,Corde,jeu,1,1,Tension,Medium,1,1,"Profil sonore",équilibré,1,1,Complexité,équilibré,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,"Temps de rodage",moyen,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
