ID,SKU,Name,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Attribute 4 name","Attribute 4 value(s)","Attribute 4 visible","Attribute 4 global","Attribute 5 name","Attribute 5 value(s)","Attribute 5 visible","Attribute 5 global","Attribute 6 name","Attribute 6 value(s)","Attribute 6 visible","Attribute 6 global","Attribute 7 name","Attribute 7 value(s)","Attribute 7 visible","Attribute 7 global","Attribute 8 name","Attribute 8 value(s)","Attribute 8 visible","Attribute 8 global","Attribute 9 name","Attribute 9 value(s)","Attribute 9 visible","Attribute 9 global","Attribute 10 name","Attribute 10 value(s)","Attribute 10 visible","Attribute 10 global","Attribute 11 name","Attribute 11 value(s)","Attribute 11 visible","Attribute 11 global","Attribute 12 name","Attribute 12 value(s)","Attribute 12 visible","Attribute 12 global"
6804,CDM-E42DA1,"Sourdine pour violon Hill ébène",Instrument,Violon,1,1,Marque,"W.E. Hill",1,1,Modèle,Hill,1,1,"Type produit",Sourdine,1,1,Taille,,0,1,Couleur,Ébène,1,0,Matière,Ébène,1,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
6806,CDM-6DEAF8,"Sourdine pour violon Tourte 1 trou",Instrument,Violon,1,1,Marque,Tourte,1,1,Modèle,"1 trou",1,1,"Type produit",Sourdine,1,1,Taille,,0,1,Couleur,,0,0,Matière,Caoutchouc,1,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
6818,CDM-525270,"Sourdine pour alto Hill ébène",Instrument,Alto,1,1,Marque,"W.E. Hill",1,1,Modèle,Hill,1,1,"Type produit",Sourdine,1,1,Taille,,0,1,Couleur,Ébène,1,0,Matière,Ébène,1,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
6820,CDM-631DA0,"Sourdine pour alto Hill palissandre",Instrument,Alto,1,1,Marque,"W.E. Hill",1,1,Modèle,Hill,1,1,"Type produit",Sourdine,1,1,Taille,,0,1,Couleur,Palissandre,1,0,Matière,Palissandre,1,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
6821,CDM-963668,"Épaulière violon Viva La Musica VivaFlex",Instrument,Violon,1,1,Marque,"Viva La Musica",1,1,Modèle,VivaFlex,1,1,"Type produit",Épaulière,1,1,Taille,"1/2-1/4, 1/2, 1/4-1/8, 1/4, 1/16-1/32, 1/16, 4/4-3/4, 4/4",1,1,Couleur,"Bleu, Jaune, Lilas, Noir, Rouge, Vert",1,0,Matière,"Fibre de carbone, Polycarbonate",1,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
6823,CDM-9CBB10,"Sourdine pour violoncelle Artino Practice Mute",Instrument,Violoncelle,1,1,Marque,Artino,1,1,Modèle,"Practice Mute",1,1,"Type produit",Sourdine,1,1,Taille,,0,1,Couleur,,0,0,Matière,Caoutchouc,1,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
6828,CDM-3EE383,"Sourdine pour violon/alto Finissima Artist Mute",Instrument,"Violon, Alto",1,1,Marque,Finissima,1,1,Modèle,"Artist Mute",1,1,"Type produit",Sourdine,1,1,Taille,,0,1,Couleur,,0,0,Matière,,0,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
6830,CDM-002E1E,"Colophane violoncelle Larsen amber",Instrument,Violoncelle,1,1,Marque,Larsen,1,1,Modèle,,0,1,"Type produit",Colophane,1,1,Taille,,0,1,Couleur,Ambre,1,0,Matière,,0,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
6833,CDM-704F9D,"Colophane violoncelle Larsen roja",Instrument,Violoncelle,1,1,Marque,Larsen,1,1,Modèle,,0,1,"Type produit",Colophane,1,1,Taille,,0,1,Couleur,Rouge,1,0,Matière,,0,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
6835,CDM-47D22B,"Colophane alto Larsen amber",Instrument,Alto,1,1,Marque,Larsen,1,1,Modèle,,0,1,"Type produit",Colophane,1,1,Taille,,0,1,Couleur,Ambre,1,0,Matière,,0,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
6838,CDM-4EA738,"Colophane alto Larsen roja",Instrument,Alto,1,1,Marque,Larsen,1,1,Modèle,,0,1,"Type produit",Colophane,1,1,Taille,,0,1,Couleur,Rouge,1,0,Matière,,0,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
6840,CDM-2D4C88,"Colophane violon Larsen amber",Instrument,Violon,1,1,Marque,Larsen,1,1,Modèle,,0,1,"Type produit",Colophane,1,1,Taille,,0,1,Couleur,Ambre,1,0,Matière,,0,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
6843,CDM-0C13A7,"Colophane violon Larsen roja",Instrument,Violon,1,1,Marque,Larsen,1,1,Modèle,,0,1,"Type produit",Colophane,1,1,Taille,,0,1,Couleur,Rouge,1,0,Matière,,0,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
6845,CDM-37FF1D,"Trolley pour 4 violines et 8 archets Rapsody Quattro",Instrument,Violon,1,1,Marque,Rapsody,1,1,Modèle,Quattro,1,1,"Type produit","Étui pour archet",1,1,Taille,,0,1,Couleur,,0,0,Matière,,0,0,Poids,"6 kg",1,0,Forme,"Rectangulaire, Avec roues",1,0,"Capacité archets",8,1,0,Roulettes,,0,0,Variante,,0,0
6854,CDM-D3F477,"Étui pour archet de violon/alto Rapsody 97N Marron",Instrument,"Violon, Alto",1,1,Marque,Rapsody,1,1,Modèle,97N,1,1,"Type produit","Étui pour archet",1,1,Taille,,0,1,Couleur,Marron,1,0,Matière,Bois,1,0,Poids,,0,0,Forme,,0,0,"Capacité archets",1,1,0,Roulettes,,0,0,Variante,,0,0
6882,CDM-46D4C4,"Étui d’alto Rapsody Rocket avec poche partitions",Instrument,Alto,1,1,Marque,Rapsody,1,1,Modèle,Rocket,1,1,"Type produit",Étui,1,1,Taille,"15"", 16,5""",1,1,Couleur,"Blanc, Bleu, Lilas, Menthe, Noir, Rose, Turquoise",1,0,Matière,"Fibre de carbone, Polycarbonate",1,0,Poids,"2,8 kg",1,0,Forme,"Rocket, Avec poche partitions",1,0,"Capacité archets",2,1,0,Roulettes,,0,0,Variante,,0,0
6883,CDM-2772CD,"Étui de violon Artist Dynamic forma 4/4",Instrument,Violon,1,1,Marque,Artist,1,1,Modèle,Dynamic,1,1,"Type produit",Étui,1,1,Taille,4/4,1,1,Couleur,"Aluminium brossé, Blanc, Bleu, Bleu ciel, Noir, Rose, Rouge",1,0,Matière,"Fibre de carbone, Polycarbonate, Aluminium",1,0,Poids,"2,2 kg",1,0,Forme,"Forme, Finition 3D",1,0,"Capacité archets",2,1,0,Roulettes,,0,0,Variante,,0,0
6884,CDM-537CEB,"Étui de violon Artist Dynamic rectangulaire avec poche partitions 4/4",Instrument,Violon,1,1,Marque,Artist,1,1,Modèle,Dynamic,1,1,"Type produit",Étui,1,1,Taille,4/4,1,1,Couleur,"Aluminium brossé, Blanc, Bleu, Noir, Rose, Rouge",1,0,Matière,"Fibre de carbone, Polycarbonate, Aluminium",1,0,Poids,"2,2 kg",1,0,Forme,"Rectangulaire, Avec poche partitions, Finition 3D",1,0,"Capacité archets",4,1,0,Roulettes,,0,0,Variante,,0,0
6898,CDM-3C7CA7,"Colophane contrebasse Larica Liebenzeller Gold VI soft",Instrument,Contrebasse,1,1,Marque,"Larica Liebenzeller",1,1,Modèle,"Gold VI soft",1,1,"Type produit",Colophane,1,1,Taille,,0,1,Couleur,Doré,1,0,Matière,,0,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
6901,CDM-209CEB,"Colophane contrebasse-violone Larica Liebenzeller Gold V",Instrument,Contrebasse,1,1,Marque,"Larica Liebenzeller",1,1,Modèle,"Gold V",1,1,"Type produit",Colophane,1,1,Taille,,0,1,Couleur,Doré,1,0,Matière,,0,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
6933,CDM-EF2B06,"Étui d’alto Rapsody Rocket forma Modelo anterior Orange",Instrument,Alto,1,1,Marque,Rapsody,1,1,Modèle,Rocket,1,1,"Type produit",Étui,1,1,Taille,"15"", 16,5""",1,1,Couleur,,0,0,Matière,,0,0,Poids,"2,8 kg",1,0,Forme,"Forme, Rocket",1,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
6939,CDM-35B13B,"Étui d’alto Rapsody Rocket forma Modelo anterior Blanc",Instrument,Alto,1,1,Marque,Rapsody,1,1,Modèle,Rocket,1,1,"Type produit",Étui,1,1,Taille,"15"", 16,5""",1,1,Couleur,Blanc,1,0,Matière,,0,0,Poids,"2,8 kg",1,0,Forme,"Forme, Rocket",1,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7009,CDM-C4C390,"Étui d’alto Artist Dynamic polycarbonate forma",Instrument,Alto,1,1,Marque,Artist,1,1,Modèle,Dynamic,1,1,"Type produit",Étui,1,1,Taille,"14"", 16,5""",1,1,Couleur,"Aluminium brossé, Blanc, Noir",1,0,Matière,"Fibre de carbone, Polycarbonate, Aluminium",1,0,Poids,"2,200 kg",1,0,Forme,"Forme, Finition 3D",1,0,"Capacité archets",2,1,0,Roulettes,,0,0,Variante,,0,0
7010,CDM-0746B7,"Étui d’alto Artist Dynamic polycarbonate rectangulaire avec poche partitions",Instrument,Alto,1,1,Marque,Artist,1,1,Modèle,Dynamic,1,1,"Type produit",Étui,1,1,Taille,"14"", 16,5""",1,1,Couleur,"Aluminium brossé, Blanc, Noir",1,0,Matière,"Fibre de carbone, Polycarbonate, Aluminium",1,0,Poids,"4 kg",1,0,Forme,"Rectangulaire, Avec poche partitions, Finition 3D",1,0,"Capacité archets",4,1,0,Roulettes,,0,0,Variante,,0,0
7011,CDM-49DCC9,"Épaulière violon Kun Collapsible",Instrument,Violon,1,1,Marque,Kun,1,1,Modèle,Collapsible,1,1,"Type produit",Épaulière,1,1,Taille,"1/4-1/16, 1/4-1/16, 1/4",1,1,Couleur,"Bleu, Noir, Rouge",1,0,Matière,,0,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,Forme,1,0
7015,CDM-4C22E1,"Support de pique pour violoncelle/contrebasse Wolf Super",Instrument,"Violoncelle, Contrebasse",1,1,Marque,Wolf,1,1,Modèle,Super,1,1,"Type produit","Support de pique",1,1,Taille,,0,1,Couleur,,0,0,Matière,Caoutchouc,1,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7017,CDM-B4BE8A,"Support de pique pour violoncelle/contrebasse D'Addario Endpin Anchor Noir",Instrument,"Violoncelle, Contrebasse",1,1,Marque,D'Addario,1,1,Modèle,"Endpin Anchor",1,1,"Type produit","Support de pique",1,1,Taille,,0,1,Couleur,Noir,1,0,Matière,,0,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7021,CDM-81BE92,"Support de pique pour violoncelle/contrebasse D'Addario Endpin Anchor Transparent",Instrument,"Violoncelle, Contrebasse",1,1,Marque,D'Addario,1,1,Modèle,"Endpin Anchor",1,1,"Type produit","Support de pique",1,1,Taille,,0,1,Couleur,,0,0,Matière,,0,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7057,CDM-A75F43,"Cire W.E. Hill Premium Conservation",Instrument,,0,1,Marque,"W.E. Hill",1,1,Modèle,,0,1,"Type produit",Entretien,1,1,Taille,,0,1,Couleur,,0,0,Matière,,0,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7063,CDM-D6D2A0,"Épaulière violí Pirastro KorfkerRest Luna",Instrument,Violon,1,1,Marque,Pirastro,1,1,Modèle,"KorfkerRest Luna",1,1,"Type produit",Épaulière,1,1,Taille,"4/4, 4/4-3/4",1,1,Couleur,,0,0,Matière,Plastique,1,0,Poids,"32 g",1,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,Forme,1,0
7068,CDM-716D7D,"Housse contrebasse Rapsody ABRB avec roues 3/4",Instrument,Contrebasse,1,1,Marque,Rapsody,1,1,Modèle,ABRB,1,1,"Type produit",Housse,1,1,Taille,"3/4, 4/4",1,1,Couleur,,0,0,Matière,Plastique,1,0,Poids,,0,0,Forme,"Avec roues",1,0,"Capacité archets",,0,0,Roulettes,Oui,1,0,Variante,,0,0
7072,CDM-17002D,"Housse contrebasse Rapsody ABRB avec roues 4/4",Instrument,Contrebasse,1,1,Marque,Rapsody,1,1,Modèle,ABRB,1,1,"Type produit",Housse,1,1,Taille,"4/4, 3/4",1,1,Couleur,,0,0,Matière,Plastique,1,0,Poids,,0,0,Forme,"Avec roues",1,0,"Capacité archets",,0,0,Roulettes,Oui,1,0,Variante,,0,0
7076,CDM-63A6E4,"Support de pique pour violoncelle Artino de bois de hêtre (forma de violoncelle)",Instrument,"Violoncelle, Contrebasse",1,1,Marque,Artino,1,1,Modèle,,0,1,"Type produit","Support de pique",1,1,Taille,,0,1,Couleur,,0,0,Matière,Hêtre,1,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,Forme,1,0
7081,CDM-38F4F6,"Épaulière violon Kun Original 1/4-1/8",Instrument,Violon,1,1,Marque,Kun,1,1,Modèle,Original,1,1,"Type produit",Épaulière,1,1,Taille,"1/4-1/8, 4/4",1,1,Couleur,,0,0,Matière,,0,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,Forme,1,0
7085,CDM-F0EA26,"Épaulière violon Kun Original 1/4-1/8 verde 1/4 Vert",Instrument,Violon,1,1,Marque,Kun,1,1,Modèle,Original,1,1,"Type produit",Épaulière,1,1,Taille,"1/4-1/8, 1/4",1,1,Couleur,Vert,1,0,Matière,,0,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,Forme,1,0
7089,CDM-DDFB1E,"Colophane alto Thomastik Vision",Instrument,Alto,1,1,Marque,Thomastik,1,1,Modèle,Vision,1,1,"Type produit",Colophane,1,1,Taille,,0,1,Couleur,,0,0,Matière,,0,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7091,CDM-29A756,"Colophane violon Thomastik Peter Infeld",Instrument,Violon,1,1,Marque,Thomastik,1,1,Modèle,"Peter Infeld",1,1,"Type produit",Colophane,1,1,Taille,,0,1,Couleur,,0,0,Matière,,0,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7093,CDM-607333,"Colophane violon Thomastik Vision",Instrument,Violon,1,1,Marque,Thomastik,1,1,Modèle,Vision,1,1,"Type produit",Colophane,1,1,Taille,,0,1,Couleur,,0,0,Matière,,0,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7103,CDM-6867D7,"Sourdine pour alto Tourte 2 trous",Instrument,Alto,1,1,Marque,Tourte,1,1,Modèle,"2 trous",1,1,"Type produit",Sourdine,1,1,Taille,,0,1,Couleur,"Bleu, Lilas, Noir, Rouge, Vert",1,0,Matière,Caoutchouc,1,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7108,CDM-2F8424,"Épaulière violon Kun Seven 4/4",Instrument,Violon,1,1,Marque,Kun,1,1,Modèle,Seven,1,1,"Type produit",Épaulière,1,1,Taille,4/4,1,1,Couleur,,0,0,Matière,,0,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7117,CDM-AF5229,"Support de pique pour violoncelle/contrebasse redondo en bois Artino SP-4T",Instrument,"Violoncelle, Contrebasse",1,1,Marque,Artino,1,1,Modèle,SP-4T,1,1,"Type produit","Support de pique",1,1,Taille,,0,1,Couleur,Rouge,1,0,Matière,Bois,1,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7121,CDM-0855E4,"Colophane violoncelle-alto de gamba Larica Liebenzeller Gold IV",Instrument,"Alto, Violoncelle",1,1,Marque,"Larica Liebenzeller",1,1,Modèle,"Gold IV",1,1,"Type produit",Colophane,1,1,Taille,,0,1,Couleur,Doré,1,0,Matière,,0,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7124,CDM-6A2F3C,"Colophane alto/violoncelle Larica Liebenzeller Gold III",Instrument,"Alto, Violoncelle",1,1,Marque,"Larica Liebenzeller",1,1,Modèle,"Gold III",1,1,"Type produit",Colophane,1,1,Taille,,0,1,Couleur,Doré,1,0,Matière,,0,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7127,CDM-340268,"Colophane violon Larica Liebenzeller Gold I",Instrument,Violon,1,1,Marque,"Larica Liebenzeller",1,1,Modèle,"Gold I",1,1,"Type produit",Colophane,1,1,Taille,,0,1,Couleur,Doré,1,0,Matière,,0,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7130,CDM-45390C,"Colophane violon/alto Larica Liebenzeller Gold II",Instrument,"Violon, Alto",1,1,Marque,"Larica Liebenzeller",1,1,Modèle,"Gold II",1,1,"Type produit",Colophane,1,1,Taille,,0,1,Couleur,Doré,1,0,Matière,,0,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7133,CDM-182E07,"Colophane violoncelle Hidersine Reserve21",Instrument,Violoncelle,1,1,Marque,Hidersine,1,1,Modèle,Reserve21,1,1,"Type produit",Colophane,1,1,Taille,,0,1,Couleur,,0,0,Matière,,0,0,Poids,"30 g",1,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7140,CDM-0C857F,"Colophane violon Hidersine Reserve21",Instrument,Violon,1,1,Marque,Hidersine,1,1,Modèle,Reserve21,1,1,"Type produit",Colophane,1,1,Taille,,0,1,Couleur,,0,0,Matière,,0,0,Poids,"30 g",1,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7148,CDM-072EE0,"Colophane violon/alto/violoncelle Pirastro Evah Pirazzi Gold",Instrument,"Violon, Alto, Violoncelle",1,1,Marque,Pirastro,1,1,Modèle,"Evah Pirazzi Gold",1,1,"Type produit",Colophane,1,1,Taille,,0,1,Couleur,Doré,1,0,Matière,,0,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7150,CDM-62D8B2,"Colophane violoncelle Cecilia Rosin A Piacere petite",Instrument,Violoncelle,1,1,Marque,"Cecilia Rosin",1,1,Modèle,"A Piacere petite",1,1,"Type produit",Colophane,1,1,Taille,,0,1,Couleur,,0,0,Matière,,0,0,Poids,"16,8 g",1,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7155,CDM-7C1476,"Colophane violoncelle Cecilia Rosin Solo petite",Instrument,Violoncelle,1,1,Marque,"Cecilia Rosin",1,1,Modèle,"Solo petite",1,1,"Type produit",Colophane,1,1,Taille,,0,1,Couleur,,0,0,Matière,,0,0,Poids,"16,8 g",1,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7161,CDM-DC2AED,"Colophane alto Cecilia Rosin A Piacere petite",Instrument,Alto,1,1,Marque,"Cecilia Rosin",1,1,Modèle,"A Piacere petite",1,1,"Type produit",Colophane,1,1,Taille,,0,1,Couleur,,0,0,Matière,,0,0,Poids,"16,8 g",1,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7165,CDM-5446E6,"Colophane alto Cecilia Rosin Solo petite",Instrument,Alto,1,1,Marque,"Cecilia Rosin",1,1,Modèle,"Solo petite",1,1,"Type produit",Colophane,1,1,Taille,,0,1,Couleur,,0,0,Matière,,0,0,Poids,"16,8 g",1,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7171,CDM-FCB2BD,"Colophane violon Cecilia Rosin A Piacere petite",Instrument,Violon,1,1,Marque,"Cecilia Rosin",1,1,Modèle,"A Piacere petite",1,1,"Type produit",Colophane,1,1,Taille,,0,1,Couleur,,0,0,Matière,,0,0,Poids,"16,8 g",1,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7176,CDM-18FC56,"Colophane violon Cecilia Rosin Solo petite",Instrument,Violon,1,1,Marque,"Cecilia Rosin",1,1,Modèle,"Solo petite",1,1,"Type produit",Colophane,1,1,Taille,,0,1,Couleur,,0,0,Matière,,0,0,Poids,"16,8 g",1,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,,0,0
7181,CDM-07EB23,"Épaulière pour violon Kun Collapsible",Instrument,Violon,1,1,Marque,Kun,1,1,Modèle,Collapsible,1,1,"Type produit",Épaulière,1,1,Taille,"3/4-1/2, 4/4, 3/4-1/2",1,1,Couleur,"Bleu, Fuchsia, Noir, Vert",1,0,Matière,,0,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,Forme,1,0
7191,CDM-00D5BC,"Épaulière alto Pirastro KorfkerRest Luna",Instrument,Alto,1,1,Marque,Pirastro,1,1,Modèle,"KorfkerRest Luna",1,1,"Type produit",Épaulière,1,1,Taille,"15"", 17""",1,1,Couleur,,0,0,Matière,Plastique,1,0,Poids,"40 g",1,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,Forme,1,0
7199,CDM-AB06CC,"Épaulière violon Kun Original 3/4-1/2",Instrument,Violon,1,1,Marque,Kun,1,1,Modèle,Original,1,1,"Type produit",Épaulière,1,1,Taille,"3/4-1/2, 4/4",1,1,Couleur,,0,0,Matière,,0,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,Forme,1,0
7201,CDM-6A77F1,"Épaulière alto Wolf Standard Primo",Instrument,Alto,1,1,Marque,Wolf,1,1,Modèle,"Standard Primo",1,1,"Type produit",Épaulière,1,1,Taille,"16"", 15""",1,1,Couleur,,0,0,Matière,Aluminium,1,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,Forme,1,0
7205,CDM-CD4569,"Épaulière violon Wolf Standard Primo 4/4-3/4",Instrument,Violon,1,1,Marque,Wolf,1,1,Modèle,"Standard Primo",1,1,"Type produit",Épaulière,1,1,Taille,4/4-3/4,1,1,Couleur,,0,0,Matière,Aluminium,1,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,Forme,1,0
7209,CDM-99D234,"Épaulière violon Wolf Standard Secondo 1/2-1/4",Instrument,Violon,1,1,Marque,Wolf,1,1,Modèle,"Standard Secondo",1,1,"Type produit",Épaulière,1,1,Taille,"1/2-1/4, 4/4-3/4",1,1,Couleur,,0,0,Matière,Aluminium,1,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,Forme,1,0
7212,CDM-15CABD,"Épaulière violon Wolf Standard Secondo 4/4-3/4",Instrument,Violon,1,1,Marque,Wolf,1,1,Modèle,"Standard Secondo",1,1,"Type produit",Épaulière,1,1,Taille,"4/4-3/4, 1/2-1/4",1,1,Couleur,,0,0,Matière,Aluminium,1,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,Forme,1,0
7216,CDM-2F7C03,"Épaulière pour violon Kun Super 3/4-1/2",Instrument,Violon,1,1,Marque,Kun,1,1,Modèle,Super,1,1,"Type produit",Épaulière,1,1,Taille,"3/4-1/2, 4/4",1,1,Couleur,,0,0,Matière,,0,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,Forme,1,0
7234,CDM-4C4897,"Épaulière pour violon Kun Collapsible 3/4-1/2 Papaya 3/4-1/2",Instrument,Violon,1,1,Marque,Kun,1,1,Modèle,Collapsible,1,1,"Type produit",Épaulière,1,1,Taille,3/4-1/2,1,1,Couleur,Papaye,1,0,Matière,,0,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,Forme,1,0
7236,CDM-4D82A1,"Épaulière pour violon Kun Super 4/4",Instrument,Violon,1,1,Marque,Kun,1,1,Modèle,Super,1,1,"Type produit",Épaulière,1,1,Taille,"4/4, 3/4-1/2",1,1,Couleur,,0,0,Matière,,0,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,Forme,1,0
7238,CDM-029359,"Épaulière violon Kun Original 4/4",Instrument,Violon,1,1,Marque,Kun,1,1,Modèle,Original,1,1,"Type produit",Épaulière,1,1,Taille,"4/4, 3/4-1/2",1,1,Couleur,,0,0,Matière,,0,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,Forme,1,0
7240,CDM-61A15C,"Colophane contrebasse Wiedoeft",Instrument,Contrebasse,1,1,Marque,Wiedoeft,1,1,Modèle,,0,1,"Type produit",Colophane,1,1,Taille,,0,1,Couleur,,0,0,Matière,,0,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,Forme,1,0
7243,CDM-4B1213,"Épaulière pour violon Kun Solo 4/4-3/4",Instrument,Violon,1,1,Marque,Kun,1,1,Modèle,Solo,1,1,"Type produit",Épaulière,1,1,Taille,4/4-3/4,1,1,Couleur,,0,0,Matière,,0,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,Forme,1,0
7248,CDM-96D21B,"Épaulière alto Kun Original",Instrument,Alto,1,1,Marque,Kun,1,1,Modèle,Original,1,1,"Type produit",Épaulière,1,1,Taille,"15""-16,5""",1,1,Couleur,,0,0,Matière,,0,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,Forme,1,0
7252,CDM-E658C7,"Épaulière alto Kun Super",Instrument,Alto,1,1,Marque,Kun,1,1,Modèle,Super,1,1,"Type produit",Épaulière,1,1,Taille,"15""-16""",1,1,Couleur,,0,0,Matière,,0,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,Forme,1,0
7256,CDM-8118A2,"Épaulière alto Wolf Forte Primo",Instrument,Alto,1,1,Marque,Wolf,1,1,Modèle,"Forte Primo",1,1,"Type produit",Épaulière,1,1,Taille,"15""",1,1,Couleur,,0,0,Matière,Aluminium,1,0,Poids,,0,0,Forme,,0,0,"Capacité archets",,0,0,Roulettes,,0,0,Variante,Forme,1,0
