ID,SKU,Name,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global,Attribute 9 name,Attribute 9 value(s),Attribute 9 visible,Attribute 9 global,Attribute 10 name,Attribute 10 value(s),Attribute 10 visible,Attribute 10 global,Attribute 11 name,Attribute 11 value(s),Attribute 11 visible,Attribute 11 global,Attribute 12 name,Attribute 12 value(s),Attribute 12 visible,Attribute 12 global,Attribute 13 name,Attribute 13 value(s),Attribute 13 visible,Attribute 13 global,Attribute 14 name,Attribute 14 value(s),Attribute 14 visible,Attribute 14 global,Attribute 15 name,Attribute 15 value(s),Attribute 15 visible,Attribute 15 global,Attribute 16 name,Attribute 16 value(s),Attribute 16 visible,Attribute 16 global,Attribute 17 name,Attribute 17 value(s),Attribute 17 visible,Attribute 17 global,Attribute 18 name,Attribute 18 value(s),Attribute 18 visible,Attribute 18 global,Attribute 19 name,Attribute 19 value(s),Attribute 19 visible,Attribute 19 global,Attribute 20 name,Attribute 20 value(s),Attribute 20 visible,Attribute 20 global
3364,CDM-D6D872,Thomastik – Spirocore – Sol – Light – 4/4,Marque,Thomastik,1,1,Modèle,Spirocore,1,1,Instrument,Violoncelle,1,1,Corde,Sol,1,1,Taille,4/4,1,1,Tension,Light,1,1,Attache,,0,1,Âme,,0,1,Filage,tungstène,1,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,Temps de rodage,long,1,1
3366,CDM-505A5C,Thomastik – Spirocore – Sol – Medium – 4/4,Marque,Thomastik,1,1,Modèle,Spirocore,1,1,Instrument,Violoncelle,1,1,Corde,Sol,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,tungstène,1,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,Temps de rodage,long,1,1
3368,CDM-EBE8D0,Thomastik – Spirocore Heavy – Do – 4/4,Marque,Thomastik,1,1,Modèle,Spirocore,1,1,Instrument,Violoncelle,1,1,Corde,Do,1,1,Taille,4/4,1,1,Tension,Heavy,1,1,Attache,,0,1,Âme,,0,1,Filage,acier inox,1,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,Temps de rodage,long,1,1
3370,CDM-A2E0F5,Thomastik – Spirocore – Do – Light – 4/4,Marque,Thomastik,1,1,Modèle,Spirocore,1,1,Instrument,Violoncelle,1,1,Corde,Do,1,1,Taille,4/4,1,1,Tension,Light,1,1,Attache,,0,1,Âme,,0,1,Filage,acier inox,1,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,Temps de rodage,long,1,1
3371,CDM-68231D,Thomastik – Spirocore – Do – Medium,Marque,Thomastik,1,1,Modèle,Spirocore,1,1,Instrument,Violoncelle,1,1,Corde,Do,1,1,Taille,"1/2, 1/4, 3/4, 4/4",1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,acier inox,1,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,Temps de rodage,long,1,1
3378,CDM-E68051,Thomastik – Spirocore Heavy – Do – 4/4,Marque,Thomastik,1,1,Modèle,Spirocore,1,1,Instrument,Violoncelle,1,1,Corde,Do,1,1,Taille,4/4,1,1,Tension,Heavy,1,1,Attache,,0,1,Âme,,0,1,Filage,argent,1,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,Temps de rodage,long,1,1
3380,CDM-7E764A,Thomastik – Spirocore – Do – Light – 4/4,Marque,Thomastik,1,1,Modèle,Spirocore,1,1,Instrument,Violoncelle,1,1,Corde,Do,1,1,Taille,4/4,1,1,Tension,Light,1,1,Attache,,0,1,Âme,,0,1,Filage,argent,1,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,Temps de rodage,long,1,1
3382,CDM-180C3A,Thomastik – Spirocore – Do – Medium – 4/4,Marque,Thomastik,1,1,Modèle,Spirocore,1,1,Instrument,Violoncelle,1,1,Corde,Do,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,argent,1,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,Temps de rodage,long,1,1
3384,CDM-F3F222,Thomastik – Spirocore Heavy – Do – 4/4,Marque,Thomastik,1,1,Modèle,Spirocore,1,1,Instrument,Violoncelle,1,1,Corde,Do,1,1,Taille,4/4,1,1,Tension,Heavy,1,1,Attache,,0,1,Âme,,0,1,Filage,tungstène,1,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,Temps de rodage,long,1,1
3386,CDM-A0AB4B,Thomastik – Spirocore – Do – Light – 4/4,Marque,Thomastik,1,1,Modèle,Spirocore,1,1,Instrument,Violoncelle,1,1,Corde,Do,1,1,Taille,4/4,1,1,Tension,Light,1,1,Attache,,0,1,Âme,,0,1,Filage,tungstène,1,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,Temps de rodage,long,1,1
3388,CDM-3A8A3C,Thomastik – Spirocore – Do – Medium – 4/4,Marque,Thomastik,1,1,Modèle,Spirocore,1,1,Instrument,Violoncelle,1,1,Corde,Do,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,tungstène,1,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,Temps de rodage,long,1,1
3390,CDM-66F4DC,Thomastik – Superflexible – La – Medium – 4/4,Marque,Thomastik,1,1,Modèle,Superflexible,1,1,Instrument,Violoncelle,1,1,Corde,La,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,aluminium,1,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,pur,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,entrée,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
3391,CDM-51CD9E,Thomastik – Superflexible – La – Medium,Marque,Thomastik,1,1,Modèle,Superflexible,1,1,Instrument,Violoncelle,1,1,Corde,La,1,1,Taille,"1/4, 3/4, 4/4",1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,acier inox,1,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,pur,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,entrée,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
3396,CDM-B14930,Thomastik – Superflexible – Re – Medium,Marque,Thomastik,1,1,Modèle,Superflexible,1,1,Instrument,Violoncelle,1,1,Corde,Ré,1,1,Taille,"1/4, 3/4, 4/4",1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,pur,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,entrée,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
3401,CDM-210B56,Thomastik – Superflexible – Sol – Medium,Marque,Thomastik,1,1,Modèle,Superflexible,1,1,Instrument,Violoncelle,1,1,Corde,Sol,1,1,Taille,"1/4, 4/4",1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,pur,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,entrée,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
3405,CDM-2253FA,Thomastik – Superflexible – Do – Medium,Marque,Thomastik,1,1,Modèle,Superflexible,1,1,Instrument,Violoncelle,1,1,Corde,Do,1,1,Taille,"1/4, 3/4, 4/4",1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,pur,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,entrée,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
3407,CDM-4ABF6B,D'Addario – Zyex – Mi – Light,Marque,D'Addario,1,1,Modèle,Zyex,1,1,Instrument,Contrebasse,1,1,Corde,Mi,1,1,Taille,"3/4, 4/4",1,1,Tension,Light,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,équilibré,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
3413,CDM-6621C6,Thomastik – Versum – La – Medium – 4/4,Marque,Thomastik,1,1,Modèle,Versum,1,1,Instrument,Violoncelle,1,1,Corde,La,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,Temps de rodage,moyen,1,1
3415,CDM-725451,Thomastik – Versum – Re – Medium – 4/4,Marque,Thomastik,1,1,Modèle,Versum,1,1,Instrument,Violoncelle,1,1,Corde,Ré,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,Temps de rodage,moyen,1,1
3417,CDM-B384FA,Thomastik – Versum – Sol – Medium – 4/4,Marque,Thomastik,1,1,Modèle,Versum,1,1,Instrument,Violoncelle,1,1,Corde,Sol,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,Temps de rodage,moyen,1,1
3419,CDM-2A3EFA,Thomastik – Versum – Do – Medium – 4/4,Marque,Thomastik,1,1,Modèle,Versum,1,1,Instrument,Violoncelle,1,1,Corde,Do,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,Temps de rodage,moyen,1,1
3421,CDM-7B3F80,Thomastik – Versum Solo – La – Medium – 4/4,Marque,Thomastik,1,1,Modèle,Versum Solo,1,1,Instrument,Violoncelle,1,1,Corde,La,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,Temps de rodage,moyen,1,1
3423,CDM-C43808,Thomastik – Versum Solo – Re – Medium – 4/4,Marque,Thomastik,1,1,Modèle,Versum Solo,1,1,Instrument,Violoncelle,1,1,Corde,Ré,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,Temps de rodage,moyen,1,1
3425,CDM-E5DA4C,Thomastik – Versum Solo – Sol – Medium – 4/4,Marque,Thomastik,1,1,Modèle,Versum Solo,1,1,Instrument,Violoncelle,1,1,Corde,Sol,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,Temps de rodage,moyen,1,1
3427,CDM-89940D,Thomastik – Versum Solo – Do – Medium – 4/4,Marque,Thomastik,1,1,Modèle,Versum Solo,1,1,Instrument,Violoncelle,1,1,Corde,Do,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,soliste,1,1,Positionnement,premium,1,1,Durabilité,élevée,1,1,Stabilité,bonne,1,1,Temps de rodage,moyen,1,1
3429,CDM-B4B9BB,D'Addario – Zyex – Sol – Light – 3/4,Marque,D'Addario,1,1,Modèle,Zyex,1,1,Instrument,Contrebasse,1,1,Corde,Sol,1,1,Taille,3/4,1,1,Tension,Light,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,équilibré,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
3431,CDM-D20D96,D'Addario – Zyex – Sol – Medium – 3/4,Marque,D'Addario,1,1,Modèle,Zyex,1,1,Instrument,Contrebasse,1,1,Corde,Sol,1,1,Taille,3/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,équilibré,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
3433,CDM-3CF832,D'Addario – Zyex – Ré – Light – 3/4,Marque,D'Addario,1,1,Modèle,Zyex,1,1,Instrument,Contrebasse,1,1,Corde,Ré,1,1,Taille,3/4,1,1,Tension,Light,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,équilibré,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
3435,CDM-FDF64B,D'Addario – Zyex – Ré – Medium – 3/4,Marque,D'Addario,1,1,Modèle,Zyex,1,1,Instrument,Contrebasse,1,1,Corde,Ré,1,1,Taille,3/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,équilibré,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
3437,CDM-7B6F41,D'Addario – Zyex – La – Light – 3/4,Marque,D'Addario,1,1,Modèle,Zyex,1,1,Instrument,Contrebasse,1,1,Corde,La,1,1,Taille,3/4,1,1,Tension,Light,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,équilibré,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
3439,CDM-FFCFDF,D'Addario – Zyex – La – Medium – 3/4,Marque,D'Addario,1,1,Modèle,Zyex,1,1,Instrument,Contrebasse,1,1,Corde,La,1,1,Taille,3/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,équilibré,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
3446,CDM-A6BA80,D'Addario – Zyex – Mi – Medium – 3/4,Marque,D'Addario,1,1,Modèle,Zyex,1,1,Instrument,Contrebasse,1,1,Corde,Mi,1,1,Taille,3/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,équilibré,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
3448,CDM-277F61,Jargar – Classic 1ª Sol Dolce – 4/4,Marque,Jargar,1,1,Modèle,Classic Dolce,1,1,Instrument,Contrebasse,1,1,Corde,,0,1,Taille,4/4,1,1,Tension,,0,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,pur,1,1,Puissance,doux,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,Temps de rodage,court,1,1
3450,CDM-63B754,Jargar – Classic – Sol – Medium – 4/4,Marque,Jargar,1,1,Modèle,Classic,1,1,Instrument,Contrebasse,1,1,Corde,Sol,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,pur,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,moyenne,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
3452,CDM-94B77A,Jargar – Classic – Ré – Medium – 4/4,Marque,Jargar,1,1,Modèle,Classic,1,1,Instrument,Contrebasse,1,1,Corde,Ré,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,pur,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,moyenne,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
3454,CDM-0CCDFA,Jargar – Classic 2ª Re Dolce – 4/4,Marque,Jargar,1,1,Modèle,Classic Dolce,1,1,Instrument,Contrebasse,1,1,Corde,,0,1,Taille,4/4,1,1,Tension,,0,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,pur,1,1,Puissance,doux,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,Temps de rodage,court,1,1
3456,CDM-C44F23,Jargar – Classic – La – Medium – 4/4,Marque,Jargar,1,1,Modèle,Classic,1,1,Instrument,Contrebasse,1,1,Corde,La,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,pur,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,moyenne,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
3458,CDM-1E7380,Jargar – Classic 3ª La Dolce – 4/4,Marque,Jargar,1,1,Modèle,Classic Dolce,1,1,Instrument,Contrebasse,1,1,Corde,,0,1,Taille,4/4,1,1,Tension,,0,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,pur,1,1,Puissance,doux,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,Temps de rodage,court,1,1
3460,CDM-C2C4B4,Jargar – Classic 4ª Mi Dolce – 4/4,Marque,Jargar,1,1,Modèle,Classic Dolce,1,1,Instrument,Contrebasse,1,1,Corde,,0,1,Taille,4/4,1,1,Tension,,0,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,pur,1,1,Puissance,doux,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,moyenne,1,1,Stabilité,bonne,1,1,Temps de rodage,court,1,1
3462,CDM-7EFFE0,Jargar – Classic – Mi – Medium – 4/4,Marque,Jargar,1,1,Modèle,Classic,1,1,Instrument,Contrebasse,1,1,Corde,Mi,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,pur,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,moyenne,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
3464,CDM-6E1016,Jargar – Classic – Si – Medium – 4/4,Marque,Jargar,1,1,Modèle,Classic,1,1,Instrument,Contrebasse,1,1,Corde,Si,1,1,Taille,4/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,pur,1,1,Puissance,puissant,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,intermédiaire,1,1,Durabilité,moyenne,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
3466,CDM-C10BC5,Pirastro – Chorda Orchestra – Sol – Medium,Marque,Pirastro,1,1,Modèle,Chorda Orchestra,1,1,Instrument,Contrebasse,1,1,Corde,Sol,1,1,Taille,,0,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,chaud,1,1,Complexité,complexe,1,1,Puissance,modéré,1,1,Réponse,douce,1,1,Usage,orchestre,1,1,Positionnement,premium,1,1,Durabilité,faible,1,1,Stabilité,faible,1,1,Temps de rodage,long,1,1
3468,CDM-FBFE8B,Pirastro – Chromcor Orchestra – Sol – Medium – 3/4,Marque,Pirastro,1,1,Modèle,Chromcor Orchestra,1,1,Instrument,Contrebasse,1,1,Corde,Sol,1,1,Taille,3/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,pur,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,entrée,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
3470,CDM-BFF711,Pirastro – Chromcor Orchestra – Ré – Medium – 3/4,Marque,Pirastro,1,1,Modèle,Chromcor Orchestra,1,1,Instrument,Contrebasse,1,1,Corde,Ré,1,1,Taille,3/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,pur,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,entrée,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
3472,CDM-2D34E3,Pirastro – Chromcor Orchestra – La – Medium – 3/4,Marque,Pirastro,1,1,Modèle,Chromcor Orchestra,1,1,Instrument,Contrebasse,1,1,Corde,La,1,1,Taille,3/4,1,1,Tension,Medium,1,1,Attache,,0,1,Âme,,0,1,Filage,,0,1,Type produit,,0,1,Type pack,,0,1,Profil sonore,brillant,1,1,Complexité,pur,1,1,Puissance,modéré,1,1,Réponse,rapide,1,1,Usage,orchestre,1,1,Positionnement,entrée,1,1,Durabilité,élevée,1,1,Stabilité,excellente,1,1,Temps de rodage,court,1,1
